"","date","collar","time","lat","long"
"1","2016-02-26","A1",2016-02-26 00:00:00,22.8990634738214,130.081635308154
"2","2016-02-26","A1",2016-02-26 01:00:00,21.8852212727579,129.519669875342
"3","2016-02-26","A1",2016-02-26 02:00:00,22.7482171156488,130.321381134218
"4","2016-02-26","A1",2016-02-26 03:00:00,22.9495573784078,129.347394460934
"5","2016-02-26","A1",2016-02-26 04:00:00,22.5829707355981,129.399575753194
"6","2016-02-26","A1",2016-02-26 05:00:00,23.6737716347577,127.646377501413
"7","2016-02-26","A1",2016-02-26 06:00:00,21.8834863694556,128.220536923895
"8","2016-02-26","A1",2016-02-26 07:00:00,19.6762471277198,127.66567657427
"9","2016-02-26","A1",2016-02-26 08:00:00,17.9793707857265,128.546289807066
"10","2016-02-26","A1",2016-02-26 09:00:00,16.1474436528379,129.441407969742
"11","2016-02-26","A1",2016-02-26 10:00:00,17.4781162273045,129.25718001425
"12","2016-02-26","A1",2016-02-26 11:00:00,16.2344297966728,130.18126451068
"13","2016-02-26","A1",2016-02-26 12:00:00,14.915390770158,129.713959771881
"14","2016-02-26","A1",2016-02-26 13:00:00,15.8518739724777,128.245304885826
"15","2016-02-26","A1",2016-02-26 14:00:00,16.2776803954164,128.402007423546
"16","2016-02-26","A1",2016-02-26 15:00:00,17.0932316344052,127.597768009588
"17","2016-02-26","A1",2016-02-26 16:00:00,17.5554656614684,127.915486458392
"18","2016-02-26","A1",2016-02-26 17:00:00,19.6702304859661,128.232066547186
"19","2016-02-26","A1",2016-02-26 18:00:00,20.3233272029106,127.734340542841
"20","2016-02-26","A1",2016-02-26 19:00:00,20.6863162295863,127.431459102648
"21","2016-02-26","A1",2016-02-26 20:00:00,21.817092799847,126.754575126655
"22","2016-02-26","A1",2016-02-26 21:00:00,20.3650872397663,125.781032257776
"23","2016-02-26","A1",2016-02-26 22:00:00,21.3555761176984,125.89108977872
"24","2016-02-26","A1",2016-02-26 23:00:00,20.5457493523942,126.380393164544
