"","date","collar","time","lat","long"
"1","2016-02-26","F6",2016-02-26 00:00:00,22.2294890803553,130.4779710306
"2","2016-02-26","F6",2016-02-26 01:00:00,21.8434113972327,130.689040925549
"3","2016-02-26","F6",2016-02-26 02:00:00,20.60367921137,132.074530287029
"4","2016-02-26","F6",2016-02-26 03:00:00,21.8729630975937,131.914932297395
"5","2016-02-26","F6",2016-02-26 04:00:00,21.4669543506441,131.717685999546
"6","2016-02-26","F6",2016-02-26 05:00:00,19.9312787715841,131.151550095186
"7","2016-02-26","F6",2016-02-26 06:00:00,21.7775377172193,131.003889805775
"8","2016-02-26","F6",2016-02-26 07:00:00,22.6327175260093,131.792882481681
"9","2016-02-26","F6",2016-02-26 08:00:00,22.0814352154938,133.164763491004
"10","2016-02-26","F6",2016-02-26 09:00:00,21.9421212036003,132.640708142825
"11","2016-02-26","F6",2016-02-26 10:00:00,22.9684748945989,133.722421805316
"12","2016-02-26","F6",2016-02-26 11:00:00,20.1174472631326,131.633599294898
"13","2016-02-26","F6",2016-02-26 12:00:00,20.4889110105182,133.403961009232
"14","2016-02-26","F6",2016-02-26 13:00:00,18.8636462384483,131.981238286721
"15","2016-02-26","F6",2016-02-26 14:00:00,18.7903294363935,133.241754515174
"16","2016-02-26","F6",2016-02-26 15:00:00,18.0213671363772,132.642322447854
"17","2016-02-26","F6",2016-02-26 16:00:00,18.2458227478748,133.418209657731
"18","2016-02-26","F6",2016-02-26 17:00:00,18.3860049995233,133.325292085084
"19","2016-02-26","F6",2016-02-26 18:00:00,18.811369023879,133.39284332804
"20","2016-02-26","F6",2016-02-26 19:00:00,18.5912156535479,133.493353404052
"21","2016-02-26","F6",2016-02-26 20:00:00,17.4708471304718,134.463945353076
"22","2016-02-26","F6",2016-02-26 21:00:00,17.308591921419,134.981563426225
"23","2016-02-26","F6",2016-02-26 22:00:00,17.2194619619341,134.990577636148
"24","2016-02-26","F6",2016-02-26 23:00:00,17.2894902548366,133.60768339104
