"","date","collar","time","lat","long"
"1","2016-02-26","C3",2016-02-26 00:00:00,21.9344043386435,129.97951427063
"2","2016-02-26","C3",2016-02-26 01:00:00,23.0785912418116,131.524742219729
"3","2016-02-26","C3",2016-02-26 02:00:00,21.7281958920689,130.752548351224
"4","2016-02-26","C3",2016-02-26 03:00:00,23.0422777971899,133.342567273343
"5","2016-02-26","C3",2016-02-26 04:00:00,22.7162285023197,132.336961789116
"6","2016-02-26","C3",2016-02-26 05:00:00,23.2260481641967,131.146052142541
"7","2016-02-26","C3",2016-02-26 06:00:00,24.2791117000499,129.81051728443
"8","2016-02-26","C3",2016-02-26 07:00:00,24.4364150529443,127.430140380497
"9","2016-02-26","C3",2016-02-26 08:00:00,24.1219861454767,128.048940674121
"10","2016-02-26","C3",2016-02-26 09:00:00,24.4327164084409,127.530015688585
"11","2016-02-26","C3",2016-02-26 10:00:00,24.8147166142545,127.640260340281
"12","2016-02-26","C3",2016-02-26 11:00:00,24.6808979170127,127.152333977172
"13","2016-02-26","C3",2016-02-26 12:00:00,24.9608790952007,126.091266059827
"14","2016-02-26","C3",2016-02-26 13:00:00,23.6494492648176,125.59432661834
"15","2016-02-26","C3",2016-02-26 14:00:00,23.5808009142647,126.060295939153
"16","2016-02-26","C3",2016-02-26 15:00:00,24.7000187753369,126.39412622986
"17","2016-02-26","C3",2016-02-26 16:00:00,25.0048933067271,125.84016518277
"18","2016-02-26","C3",2016-02-26 17:00:00,25.3266548325899,125.575692198439
"19","2016-02-26","C3",2016-02-26 18:00:00,23.4350546813227,125.107884678349
"20","2016-02-26","C3",2016-02-26 19:00:00,24.8165524337837,125.267909944598
"21","2016-02-26","C3",2016-02-26 20:00:00,24.4394517840306,126.831049096559
"22","2016-02-26","C3",2016-02-26 21:00:00,23.434703450205,127.57592245151
"23","2016-02-26","C3",2016-02-26 22:00:00,24.5795625047189,127.283123883899
"24","2016-02-26","C3",2016-02-26 23:00:00,23.9212265853962,127.87619097986
