"","date","collar","time","lat","long"
"1","2016-02-26","E5",2016-02-26 00:00:00,21.9208215515891,129.132003886447
"2","2016-02-26","E5",2016-02-26 01:00:00,22.107388232781,129.826685119001
"3","2016-02-26","E5",2016-02-26 02:00:00,19.9829346539342,131.090656206441
"4","2016-02-26","E5",2016-02-26 03:00:00,19.5822056868513,131.442001338331
"5","2016-02-26","E5",2016-02-26 04:00:00,19.8727370076358,132.531788639441
"6","2016-02-26","E5",2016-02-26 05:00:00,19.4126500222457,130.706213888258
"7","2016-02-26","E5",2016-02-26 06:00:00,19.476907474814,129.439722544783
"8","2016-02-26","E5",2016-02-26 07:00:00,18.0749563857969,129.181491984041
"9","2016-02-26","E5",2016-02-26 08:00:00,16.9327668254536,129.000235119927
"10","2016-02-26","E5",2016-02-26 09:00:00,15.9709193880145,128.371675007678
"11","2016-02-26","E5",2016-02-26 10:00:00,17.2070266265375,128.122395942956
"12","2016-02-26","E5",2016-02-26 11:00:00,16.454043625911,129.556772580482
"13","2016-02-26","E5",2016-02-26 12:00:00,17.5816895114025,127.816057102067
"14","2016-02-26","E5",2016-02-26 13:00:00,18.9119510794291,126.460073776468
"15","2016-02-26","E5",2016-02-26 14:00:00,18.9890001221911,123.824931683339
"16","2016-02-26","E5",2016-02-26 15:00:00,20.237327274317,124.937935911923
"17","2016-02-26","E5",2016-02-26 16:00:00,19.7711078432721,124.739066627371
"18","2016-02-26","E5",2016-02-26 17:00:00,20.8162786764802,124.424133455369
"19","2016-02-26","E5",2016-02-26 18:00:00,20.4530389952868,125.78723116403
"20","2016-02-26","E5",2016-02-26 19:00:00,20.5753802070383,127.383826033587
"21","2016-02-26","E5",2016-02-26 20:00:00,21.0381416898859,125.971387716328
"22","2016-02-26","E5",2016-02-26 21:00:00,19.8351302457214,127.588244068521
"23","2016-02-26","E5",2016-02-26 22:00:00,19.643634873091,128.230086521745
"24","2016-02-26","E5",2016-02-26 23:00:00,20.2255600857938,128.550139949559
