"","date","collar","time","lat","long"
"1","2016-02-26","B2",2016-02-26 00:00:00,23.7197691980493,130.01985509731
"2","2016-02-26","B2",2016-02-26 01:00:00,23.7785800615525,131.020656655358
"3","2016-02-26","B2",2016-02-26 02:00:00,22.2712516084077,130.856407229057
"4","2016-02-26","B2",2016-02-26 03:00:00,21.82840031816,130.659366173125
"5","2016-02-26","B2",2016-02-26 04:00:00,21.6694174382711,130.132953079303
"6","2016-02-26","B2",2016-02-26 05:00:00,22.4515057313721,129.567823339906
"7","2016-02-26","B2",2016-02-26 06:00:00,23.0351305537317,130.166510842632
"8","2016-02-26","B2",2016-02-26 07:00:00,25.5967964616616,130.912600926302
"9","2016-02-26","B2",2016-02-26 08:00:00,25.4462056056354,130.464282793693
"10","2016-02-26","B2",2016-02-26 09:00:00,25.5219180685773,130.828623965847
"11","2016-02-26","B2",2016-02-26 10:00:00,25.9948795757157,130.183033180377
"12","2016-02-26","B2",2016-02-26 11:00:00,26.7758856829971,130.983031512245
"13","2016-02-26","B2",2016-02-26 12:00:00,27.9413342078787,130.289961765139
"14","2016-02-26","B2",2016-02-26 13:00:00,26.8880099237318,129.350494349418
"15","2016-02-26","B2",2016-02-26 14:00:00,25.2529162345364,130.429379378077
"16","2016-02-26","B2",2016-02-26 15:00:00,24.319106048995,131.963173800855
"17","2016-02-26","B2",2016-02-26 16:00:00,23.5571688083309,131.023431429179
"18","2016-02-26","B2",2016-02-26 17:00:00,24.7360408145618,130.214363435753
"19","2016-02-26","B2",2016-02-26 18:00:00,25.1715820253631,128.372409506999
"20","2016-02-26","B2",2016-02-26 19:00:00,26.1146946867371,127.11461815698
"21","2016-02-26","B2",2016-02-26 20:00:00,28.1291764816273,128.210088437176
"22","2016-02-26","B2",2016-02-26 21:00:00,28.8190816260447,126.75469084969
"23","2016-02-26","B2",2016-02-26 22:00:00,28.676755913314,126.344212583035
"24","2016-02-26","B2",2016-02-26 23:00:00,30.5773008100657,125.154411548865
