"","date","collar","time","lat","long"
"1","2016-02-26","G7",2016-02-26 00:00:00,35.8876204529054,-117.684944650605
"2","2016-02-26","G7",2016-02-26 01:00:00,35.8948367170386,-115.911932711018
"3","2016-02-26","G7",2016-02-26 02:00:00,37.0357952715366,-114.77750211215
"4","2016-02-26","G7",2016-02-26 03:00:00,36.589198663648,-114.864432225196
"5","2016-02-26","G7",2016-02-26 04:00:00,37.1661566288785,-114.854479354487
"6","2016-02-26","G7",2016-02-26 05:00:00,36.45473930094,-115.281708819799
"7","2016-02-26","G7",2016-02-26 06:00:00,35.7638105242932,-113.528914427446
"8","2016-02-26","G7",2016-02-26 07:00:00,35.6126012276289,-113.911592728361
"9","2016-02-26","G7",2016-02-26 08:00:00,36.800321662364,-112.826148828078
"10","2016-02-26","G7",2016-02-26 09:00:00,36.6064171148263,-111.743756416341
"11","2016-02-26","G7",2016-02-26 10:00:00,37.848379405694,-110.775015441975
"12","2016-02-26","G7",2016-02-26 11:00:00,38.3962362869302,-111.50147226951
"13","2016-02-26","G7",2016-02-26 12:00:00,39.2853799477588,-111.065747403484
"14","2016-02-26","G7",2016-02-26 13:00:00,38.7005959588774,-111.48488722053
"15","2016-02-26","G7",2016-02-26 14:00:00,41.0295866553098,-110.614856574318
"16","2016-02-26","G7",2016-02-26 15:00:00,40.9011763772984,-111.232642491589
"17","2016-02-26","G7",2016-02-26 16:00:00,40.5363507353518,-111.756033345359
"18","2016-02-26","G7",2016-02-26 17:00:00,39.9790085171911,-110.711315760129
"19","2016-02-26","G7",2016-02-26 18:00:00,39.7685324098649,-110.602272978609
"20","2016-02-26","G7",2016-02-26 19:00:00,39.6332856155853,-111.764418948114
"21","2016-02-26","G7",2016-02-26 20:00:00,38.9507249521937,-111.940461006011
"22","2016-02-26","G7",2016-02-26 21:00:00,38.0168665013851,-111.764095085156
"23","2016-02-26","G7",2016-02-26 22:00:00,36.2606742881743,-113.073637791556
"24","2016-02-26","G7",2016-02-26 23:00:00,38.4112006061125,-113.02740667203
