"","date","collar","time","lat","long"
"1","2016-02-26","F6",2016-02-26 00:00:00,35.1435340143362,-119.095773049272
"2","2016-02-26","F6",2016-02-26 01:00:00,35.3533921249064,-117.483043799446
"3","2016-02-26","F6",2016-02-26 02:00:00,36.4082596036337,-116.578693982283
"4","2016-02-26","F6",2016-02-26 03:00:00,35.5429377667517,-116.472123834594
"5","2016-02-26","F6",2016-02-26 04:00:00,36.3903481128076,-115.751477627657
"6","2016-02-26","F6",2016-02-26 05:00:00,36.5932319083395,-114.09612520236
"7","2016-02-26","F6",2016-02-26 06:00:00,37.5677355943538,-114.049505183354
"8","2016-02-26","F6",2016-02-26 07:00:00,36.0686164038589,-113.938096145728
"9","2016-02-26","F6",2016-02-26 08:00:00,35.7545139990502,-114.876102587299
"10","2016-02-26","F6",2016-02-26 09:00:00,37.1065635534976,-112.35349767219
"11","2016-02-26","F6",2016-02-26 10:00:00,37.7261794809822,-114.159560890283
"12","2016-02-26","F6",2016-02-26 11:00:00,38.8843474337632,-115.228319744254
"13","2016-02-26","F6",2016-02-26 12:00:00,39.4795435043281,-114.056971742676
"14","2016-02-26","F6",2016-02-26 13:00:00,39.9290927039747,-114.14178476195
"15","2016-02-26","F6",2016-02-26 14:00:00,40.2445269465899,-114.074786261347
"16","2016-02-26","F6",2016-02-26 15:00:00,39.8221555723252,-115.64837399374
"17","2016-02-26","F6",2016-02-26 16:00:00,39.3477083448491,-117.331022109021
"18","2016-02-26","F6",2016-02-26 17:00:00,39.1704909287214,-117.856465151582
"19","2016-02-26","F6",2016-02-26 18:00:00,38.1793196293661,-120.044842033632
"20","2016-02-26","F6",2016-02-26 19:00:00,38.292075105675,-120.266417671758
"21","2016-02-26","F6",2016-02-26 20:00:00,39.535998195795,-119.289039914348
"22","2016-02-26","F6",2016-02-26 21:00:00,38.7437429431466,-120.176179145662
"23","2016-02-26","F6",2016-02-26 22:00:00,38.2920810740938,-121.701569669325
"24","2016-02-26","F6",2016-02-26 23:00:00,36.8780810674224,-121.133470801885
