"","date","collar","time","lat","long"
"1","2016-02-26","J10",2016-02-26 00:00:00,36.3383131294357,-118.114294470957
"2","2016-02-26","J10",2016-02-26 01:00:00,36.9162054713744,-117.694071898651
"3","2016-02-26","J10",2016-02-26 02:00:00,37.131774126813,-116.661356195142
"4","2016-02-26","J10",2016-02-26 03:00:00,36.0875162413919,-116.152860359962
"5","2016-02-26","J10",2016-02-26 04:00:00,37.5788353134052,-114.22639555985
"6","2016-02-26","J10",2016-02-26 05:00:00,37.1585216364268,-114.668754372185
"7","2016-02-26","J10",2016-02-26 06:00:00,37.5307664578908,-113.748278501051
"8","2016-02-26","J10",2016-02-26 07:00:00,37.5215271112187,-112.61646642676
"9","2016-02-26","J10",2016-02-26 08:00:00,37.261116331603,-112.060502624819
"10","2016-02-26","J10",2016-02-26 09:00:00,37.3177011938376,-112.398613488273
"11","2016-02-26","J10",2016-02-26 10:00:00,37.1602807448702,-111.477042047185
"12","2016-02-26","J10",2016-02-26 11:00:00,36.0825246061985,-112.472360511209
"13","2016-02-26","J10",2016-02-26 12:00:00,36.6517728486451,-111.087836235645
"14","2016-02-26","J10",2016-02-26 13:00:00,38.2140629757806,-111.378161076011
"15","2016-02-26","J10",2016-02-26 14:00:00,38.3496510188082,-111.987008231953
"16","2016-02-26","J10",2016-02-26 15:00:00,39.080274800267,-113.169438526433
"17","2016-02-26","J10",2016-02-26 16:00:00,40.3200294146512,-113.817964912226
"18","2016-02-26","J10",2016-02-26 17:00:00,40.7109661138779,-112.412327523071
"19","2016-02-26","J10",2016-02-26 18:00:00,41.4761891522086,-112.981118203435
"20","2016-02-26","J10",2016-02-26 19:00:00,40.259394926509,-113.060522951429
"21","2016-02-26","J10",2016-02-26 20:00:00,40.3047371754171,-111.702575807707
"22","2016-02-26","J10",2016-02-26 21:00:00,40.7479510287113,-112.109496987824
"23","2016-02-26","J10",2016-02-26 22:00:00,39.8770274440453,-112.876688280157
"24","2016-02-26","J10",2016-02-26 23:00:00,40.5900591001727,-112.907236416564
