"","date","collar","time","lat","long"
"1","2016-02-26","H8",2016-02-26 00:00:00,34.6090940824257,-116.415354725707
"2","2016-02-26","H8",2016-02-26 01:00:00,34.2459391521806,-116.016162335459
"3","2016-02-26","H8",2016-02-26 02:00:00,33.9144762577278,-115.491266812418
"4","2016-02-26","H8",2016-02-26 03:00:00,35.4853875976697,-117.004736747798
"5","2016-02-26","H8",2016-02-26 04:00:00,35.2984798949609,-118.163401146608
"6","2016-02-26","H8",2016-02-26 05:00:00,33.8020511336549,-117.947653263837
"7","2016-02-26","H8",2016-02-26 06:00:00,34.0770908673686,-117.91225512517
"8","2016-02-26","H8",2016-02-26 07:00:00,34.283863787785,-116.897804285762
"9","2016-02-26","H8",2016-02-26 08:00:00,34.0139343543284,-115.472769238778
"10","2016-02-26","H8",2016-02-26 09:00:00,32.6850872219964,-114.269432926129
"11","2016-02-26","H8",2016-02-26 10:00:00,34.3713889438383,-115.24739029691
"12","2016-02-26","H8",2016-02-26 11:00:00,33.6791864307725,-113.270639118221
"13","2016-02-26","H8",2016-02-26 12:00:00,32.9658342653891,-113.486399484412
"14","2016-02-26","H8",2016-02-26 13:00:00,32.5036772663243,-113.50654359235
"15","2016-02-26","H8",2016-02-26 14:00:00,32.7200681286499,-113.296998036025
"16","2016-02-26","H8",2016-02-26 15:00:00,31.6774988570635,-112.443428586864
"17","2016-02-26","H8",2016-02-26 16:00:00,30.8540370821227,-112.220224987792
"18","2016-02-26","H8",2016-02-26 17:00:00,31.2371223023258,-113.022656081997
"19","2016-02-26","H8",2016-02-26 18:00:00,30.9298813380485,-111.383893346826
"20","2016-02-26","H8",2016-02-26 19:00:00,28.6799230916478,-110.077253981826
"21","2016-02-26","H8",2016-02-26 20:00:00,30.1835855395699,-111.603587098287
"22","2016-02-26","H8",2016-02-26 21:00:00,29.773488215337,-109.424167082694
"23","2016-02-26","H8",2016-02-26 22:00:00,31.0784356338061,-109.119139888686
"24","2016-02-26","H8",2016-02-26 23:00:00,31.4907709456342,-111.280547773202
