"","date","collar","time","lat","long"
"1","2016-02-26","E5",2016-02-26 00:00:00,35.7866264709837,-116.144737707414
"2","2016-02-26","E5",2016-02-26 01:00:00,35.8576909494824,-116.510279640194
"3","2016-02-26","E5",2016-02-26 02:00:00,35.0671027223101,-117.318585199392
"4","2016-02-26","E5",2016-02-26 03:00:00,35.6731490374616,-117.63333935781
"5","2016-02-26","E5",2016-02-26 04:00:00,35.8312332501132,-118.578442990327
"6","2016-02-26","E5",2016-02-26 05:00:00,36.1488189706603,-119.30829424856
"7","2016-02-26","E5",2016-02-26 06:00:00,35.7592537161755,-118.317452724908
"8","2016-02-26","E5",2016-02-26 07:00:00,36.0431222974847,-116.745173398066
"9","2016-02-26","E5",2016-02-26 08:00:00,36.4951444893712,-116.00606767564
"10","2016-02-26","E5",2016-02-26 09:00:00,37.116282120249,-116.862767053055
"11","2016-02-26","E5",2016-02-26 10:00:00,37.5220705349385,-116.822469081008
"12","2016-02-26","E5",2016-02-26 11:00:00,37.7358073418174,-116.608984081109
"13","2016-02-26","E5",2016-02-26 12:00:00,38.2449543927176,-116.781311050272
"14","2016-02-26","E5",2016-02-26 13:00:00,38.348511718771,-116.504159894501
"15","2016-02-26","E5",2016-02-26 14:00:00,38.8144127859634,-116.827995750173
"16","2016-02-26","E5",2016-02-26 15:00:00,39.1985244675833,-115.96985497258
"17","2016-02-26","E5",2016-02-26 16:00:00,37.6327463641743,-114.074633373785
"18","2016-02-26","E5",2016-02-26 17:00:00,38.0037076629329,-114.677567479793
"19","2016-02-26","E5",2016-02-26 18:00:00,38.2174838601402,-114.662912723661
"20","2016-02-26","E5",2016-02-26 19:00:00,37.8448762622626,-114.326880887498
"21","2016-02-26","E5",2016-02-26 20:00:00,38.6760984791813,-116.940359801671
"22","2016-02-26","E5",2016-02-26 21:00:00,38.1621312935899,-118.436846657806
"23","2016-02-26","E5",2016-02-26 22:00:00,39.3373934365218,-116.935233628151
"24","2016-02-26","E5",2016-02-26 23:00:00,39.9465119835887,-116.844660919593
