"","date","collar","time","lat","long"
"1","2016-02-26","D4",2016-02-26 00:00:00,37.3812429101665,-117.459958550377
"2","2016-02-26","D4",2016-02-26 01:00:00,36.7358360872402,-118.035876897659
"3","2016-02-26","D4",2016-02-26 02:00:00,35.5767366654015,-119.604716470049
"4","2016-02-26","D4",2016-02-26 03:00:00,36.6625279751026,-118.406110354806
"5","2016-02-26","D4",2016-02-26 04:00:00,37.0010363043535,-116.641087754245
"6","2016-02-26","D4",2016-02-26 05:00:00,37.8114058031032,-115.094930365363
"7","2016-02-26","D4",2016-02-26 06:00:00,36.7603656468433,-115.522136654073
"8","2016-02-26","D4",2016-02-26 07:00:00,38.6041195279909,-117.661137102125
"9","2016-02-26","D4",2016-02-26 08:00:00,39.3494735868349,-116.37690958667
"10","2016-02-26","D4",2016-02-26 09:00:00,39.6038502185714,-115.779640490868
"11","2016-02-26","D4",2016-02-26 10:00:00,39.5800313343933,-116.300314812293
"12","2016-02-26","D4",2016-02-26 11:00:00,39.7706950308297,-116.652520876842
"13","2016-02-26","D4",2016-02-26 12:00:00,40.8586189638224,-117.079652748064
"14","2016-02-26","D4",2016-02-26 13:00:00,41.1066829776906,-118.605856693861
"15","2016-02-26","D4",2016-02-26 14:00:00,40.2023617196433,-118.545193705119
"16","2016-02-26","D4",2016-02-26 15:00:00,39.5090828481799,-118.844480718842
"17","2016-02-26","D4",2016-02-26 16:00:00,39.1267898547412,-119.113362236725
"18","2016-02-26","D4",2016-02-26 17:00:00,40.8529100137573,-120.341674692535
"19","2016-02-26","D4",2016-02-26 18:00:00,39.6169149276327,-120.323632568532
"20","2016-02-26","D4",2016-02-26 19:00:00,36.8039350414449,-122.601698500658
"21","2016-02-26","D4",2016-02-26 20:00:00,36.6214576422286,-121.294373506908
"22","2016-02-26","D4",2016-02-26 21:00:00,35.4993193161265,-122.242352566609
"23","2016-02-26","D4",2016-02-26 22:00:00,36.7881249052528,-122.07595750389
"24","2016-02-26","D4",2016-02-26 23:00:00,35.0342101005775,-121.166423275033
