"","date","collar","time","lat","long"
"1","2016-02-26","F6",2016-02-26 00:00:00,25.2362261434931,-36.5399827786306
"2","2016-02-26","F6",2016-02-26 01:00:00,23.9354247818968,-36.2136258670661
"3","2016-02-26","F6",2016-02-26 02:00:00,23.7016536314728,-37.7031649295538
"4","2016-02-26","F6",2016-02-26 03:00:00,23.279496273171,-37.3960971784753
"5","2016-02-26","F6",2016-02-26 04:00:00,22.2681732253098,-37.0054134169474
"6","2016-02-26","F6",2016-02-26 05:00:00,23.3541011981548,-36.4054328006739
"7","2016-02-26","F6",2016-02-26 06:00:00,22.8448579774291,-37.2092526658994
"8","2016-02-26","F6",2016-02-26 07:00:00,21.6897798868998,-39.2065570472411
"9","2016-02-26","F6",2016-02-26 08:00:00,21.3358834309952,-39.1664800115102
"10","2016-02-26","F6",2016-02-26 09:00:00,22.3116121696366,-38.6509041992594
"11","2016-02-26","F6",2016-02-26 10:00:00,21.7521723095199,-40.0713217970052
"12","2016-02-26","F6",2016-02-26 11:00:00,22.2823560095186,-40.2636631941332
"13","2016-02-26","F6",2016-02-26 12:00:00,21.9262794228829,-41.9821026253715
"14","2016-02-26","F6",2016-02-26 13:00:00,19.9156592650638,-40.5445288756419
"15","2016-02-26","F6",2016-02-26 14:00:00,21.0461378820836,-41.6223478071633
"16","2016-02-26","F6",2016-02-26 15:00:00,20.5222532097599,-42.7997930884427
"17","2016-02-26","F6",2016-02-26 16:00:00,17.9078848737151,-41.8933148988571
"18","2016-02-26","F6",2016-02-26 17:00:00,18.1876008998349,-41.4496891216808
"19","2016-02-26","F6",2016-02-26 18:00:00,18.9936773271243,-42.479058726899
"20","2016-02-26","F6",2016-02-26 19:00:00,18.5320698133934,-42.0407251267185
"21","2016-02-26","F6",2016-02-26 20:00:00,19.6484596230137,-44.0235648571044
"22","2016-02-26","F6",2016-02-26 21:00:00,19.9499633297189,-44.059994455999
"23","2016-02-26","F6",2016-02-26 22:00:00,18.9319412053643,-44.8608749058536
"24","2016-02-26","F6",2016-02-26 23:00:00,18.3366464195067,-45.1707642401723
