"","date","collar","time","lat","long"
"1","2016-02-26","I9",2016-02-26 00:00:00,27.031059670257,-36.5399827786306
"2","2016-02-26","I9",2016-02-26 01:00:00,27.5859387187565,-36.2136258670661
"3","2016-02-26","I9",2016-02-26 02:00:00,26.1316987507195,-37.7031649295538
"4","2016-02-26","I9",2016-02-26 03:00:00,25.8292942674038,-37.3960971784753
"5","2016-02-26","I9",2016-02-26 04:00:00,25.8759911613816,-37.0054134169474
"6","2016-02-26","I9",2016-02-26 05:00:00,26.0651377210795,-36.4054328006739
"7","2016-02-26","I9",2016-02-26 06:00:00,26.3366957744812,-37.2092526658994
"8","2016-02-26","I9",2016-02-26 07:00:00,27.1598429522123,-39.2065570472411
"9","2016-02-26","I9",2016-02-26 08:00:00,26.5872701711009,-39.1664800115102
"10","2016-02-26","I9",2016-02-26 09:00:00,25.8380991498231,-38.6509041992594
"11","2016-02-26","I9",2016-02-26 10:00:00,25.9559443308409,-40.0713217970052
"12","2016-02-26","I9",2016-02-26 11:00:00,26.0653405231716,-40.2636631941332
"13","2016-02-26","I9",2016-02-26 12:00:00,25.909407727328,-41.9821026253715
"14","2016-02-26","I9",2016-02-26 13:00:00,25.9980347041204,-40.5445288756419
"15","2016-02-26","I9",2016-02-26 14:00:00,25.832157980879,-41.6223478071633
"16","2016-02-26","I9",2016-02-26 15:00:00,25.7325214768089,-42.7997930884427
"17","2016-02-26","I9",2016-02-26 16:00:00,25.7025196015833,-41.8933148988571
"18","2016-02-26","I9",2016-02-26 17:00:00,27.2732597821478,-41.4496891216808
"19","2016-02-26","I9",2016-02-26 18:00:00,27.4151777347258,-42.479058726899
"20","2016-02-26","I9",2016-02-26 19:00:00,26.137545386904,-42.0407251267185
"21","2016-02-26","I9",2016-02-26 20:00:00,26.855464955077,-44.0235648571044
"22","2016-02-26","I9",2016-02-26 21:00:00,26.7872970091998,-44.059994455999
"23","2016-02-26","I9",2016-02-26 22:00:00,28.1277309584568,-44.8608749058536
"24","2016-02-26","I9",2016-02-26 23:00:00,28.4917166951019,-45.1707642401723
