"","date","collar","time","lat","long"
"1","2016-02-26","D4",2016-02-26 00:00:00,22.8200063400029,-36.5399827786306
"2","2016-02-26","D4",2016-02-26 01:00:00,22.5243103523067,-36.2136258670661
"3","2016-02-26","D4",2016-02-26 02:00:00,23.6703625678797,-37.7031649295538
"4","2016-02-26","D4",2016-02-26 03:00:00,23.9255341170403,-37.3960971784753
"5","2016-02-26","D4",2016-02-26 04:00:00,23.7914261842543,-37.0054134169474
"6","2016-02-26","D4",2016-02-26 05:00:00,22.8031440647132,-36.4054328006739
"7","2016-02-26","D4",2016-02-26 06:00:00,23.3562110026842,-37.2092526658994
"8","2016-02-26","D4",2016-02-26 07:00:00,23.7677950366475,-39.2065570472411
"9","2016-02-26","D4",2016-02-26 08:00:00,24.6004662901977,-39.1664800115102
"10","2016-02-26","D4",2016-02-26 09:00:00,23.7572571060072,-38.6509041992594
"11","2016-02-26","D4",2016-02-26 10:00:00,22.9798030954753,-40.0713217970052
"12","2016-02-26","D4",2016-02-26 11:00:00,21.3431489806223,-40.2636631941332
"13","2016-02-26","D4",2016-02-26 12:00:00,22.4464144615173,-41.9821026253715
"14","2016-02-26","D4",2016-02-26 13:00:00,22.9013393498984,-40.5445288756419
"15","2016-02-26","D4",2016-02-26 14:00:00,21.8666120333424,-41.6223478071633
"16","2016-02-26","D4",2016-02-26 15:00:00,21.430250032356,-42.7997930884427
"17","2016-02-26","D4",2016-02-26 16:00:00,21.530930200176,-41.8933148988571
"18","2016-02-26","D4",2016-02-26 17:00:00,23.6917291480656,-41.4496891216808
"19","2016-02-26","D4",2016-02-26 18:00:00,24.6659756622739,-42.479058726899
"20","2016-02-26","D4",2016-02-26 19:00:00,23.0593802179171,-42.0407251267185
"21","2016-02-26","D4",2016-02-26 20:00:00,23.1405441330681,-44.0235648571044
"22","2016-02-26","D4",2016-02-26 21:00:00,23.2122348224064,-44.059994455999
"23","2016-02-26","D4",2016-02-26 22:00:00,23.3716328622434,-44.8608749058536
"24","2016-02-26","D4",2016-02-26 23:00:00,24.2129571741493,-45.1707642401723
