"","date","collar","time","lat","long"
"1","2016-02-26","J10",2016-02-26 00:00:00,27.1211073993491,-36.5399827786306
"2","2016-02-26","J10",2016-02-26 01:00:00,26.4579141487673,-36.2136258670661
"3","2016-02-26","J10",2016-02-26 02:00:00,27.8032540281652,-37.7031649295538
"4","2016-02-26","J10",2016-02-26 03:00:00,26.3799453572311,-37.3960971784753
"5","2016-02-26","J10",2016-02-26 04:00:00,26.7568640436118,-37.0054134169474
"6","2016-02-26","J10",2016-02-26 05:00:00,26.3375749779566,-36.4054328006739
"7","2016-02-26","J10",2016-02-26 06:00:00,26.2294350805008,-37.2092526658994
"8","2016-02-26","J10",2016-02-26 07:00:00,26.6495414765419,-39.2065570472411
"9","2016-02-26","J10",2016-02-26 08:00:00,26.1801371352496,-39.1664800115102
"10","2016-02-26","J10",2016-02-26 09:00:00,25.1923715247379,-38.6509041992594
"11","2016-02-26","J10",2016-02-26 10:00:00,25.5080322945458,-40.0713217970052
"12","2016-02-26","J10",2016-02-26 11:00:00,26.5979989107996,-40.2636631941332
"13","2016-02-26","J10",2016-02-26 12:00:00,27.2298559083195,-41.9821026253715
"14","2016-02-26","J10",2016-02-26 13:00:00,26.1607096799696,-40.5445288756419
"15","2016-02-26","J10",2016-02-26 14:00:00,26.3639751384601,-41.6223478071633
"16","2016-02-26","J10",2016-02-26 15:00:00,24.9927892507014,-42.7997930884427
"17","2016-02-26","J10",2016-02-26 16:00:00,27.3381079228252,-41.8933148988571
"18","2016-02-26","J10",2016-02-26 17:00:00,26.4957874168779,-41.4496891216808
"19","2016-02-26","J10",2016-02-26 18:00:00,24.7120039931662,-42.479058726899
"20","2016-02-26","J10",2016-02-26 19:00:00,25.2958286397106,-42.0407251267185
"21","2016-02-26","J10",2016-02-26 20:00:00,26.303569874174,-44.0235648571044
"22","2016-02-26","J10",2016-02-26 21:00:00,26.5510772330172,-44.059994455999
"23","2016-02-26","J10",2016-02-26 22:00:00,26.8923735245975,-44.8608749058536
"24","2016-02-26","J10",2016-02-26 23:00:00,26.6383700975254,-45.1707642401723
